stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.63,0,0,0,0.53,9.72
3dpf,2.06,1.36,0.78,2.93,0.41,1.78,0,6.52
5dpf,1.33,1.69,3.65,4.46,0,4.11,0,8.4
10dpf,1.9,3.16,4.06,1.18,0,0.77,0,5.23
