stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.56,0,0,0,0,1.95,0,2.1
3dpf,29.95,0,0,0.33,6.09,0,1.59,0.6
5dpf,8.97,0,0.35,0,3.51,0.76,0.4,4.34
10dpf,11.01,2.28,0,0,1.14,0,0,0.4
