stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.82,0,0,0,0,0.93
2dpf,0.98,0,0,5.26,0,1.83
3dpf,0.54,0,0.3,4.07,0,2.36
5dpf,0.71,0,0,5.1,0.81,23.64
10dpf,1.07,1.01,0,0,0,14.02
