stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,10.48,0,1.69,2.39,1.1,6.94,0,2.09
3dpf,577.16,0.71,0,0.72,0,2.27,0.84,0.59
5dpf,15.34,0,0.79,0,0,4.57,0.86,4.03
10dpf,227.81,0,0,0,1.26,3.57,0,0
