stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.41,0,2.77
3dpf,1.35,0,0.49,0.35,0,0
5dpf,0,0,0,0.98,0,2.4
10dpf,3.13,2.54,0,2.55,1.27,1.61
