stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.31,0,3.71,0.96,2.27,0,1.67,0.55
3dpf,16.92,0,0.78,0,1.44,0,0,19.83
5dpf,3.01,2.27,0.97,0,7.4,0.87,0.55,115.21
10dpf,14.12,2.5,0,0,3.52,0,0,63.18
