stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,569.57,13.9,18.61,0,128.94,0,0,63.62,208.76,222.71
12hpf,565.99,17.31,2.36,27.56,160.04,25.34,2.59,56.72,190.36,192.66
14hpf,449.42,9.09,45.21,38.07,81.35,58.44,2.23,28.92,150.63,97.98
16hpf,558.19,18.3,72.54,79.03,234.5,93.05,10.2,22.83,340.01,255.43
19hpf,905.4,5.5,7.06,43.45,105.71,53.5,29.38,17.28,118.71,165.31
24hpf,660.03,7.4,56.04,39.5,140.1,76.6,31.22,2.25,226.93,96.84
2dpf,947.94,10.35,43.86,60.86,262.96,610.74,87.82,5.08,200.92,181.42
3dpf,3112.53,26.33,32.84,37.31,49.64,714.76,22.66,0,48.36,85.06
5dpf,177.11,19.6,63.37,60.39,45.08,405.1,44.58,10.35,74.06,227.92
10dpf,854.54,31.32,94.2,29.63,12.22,190.19,13.57,1.59,23.48,38.07
