stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,104.25,0,0,0,8.9,0,0,0,48.56,0
12hpf,19.94,10.46,0,0,0,0,0,2.18,6.05,2.21
14hpf,16.06,0,0,0,0,0,0,0,0,0
16hpf,7.14,3.97,0,0,0,5.57,0,0,12.61,3.5
19hpf,24.36,0,0,0,0,0,23.52,0,4.94,3.22
24hpf,3.97,1.72,0,0,1.8,2.25,15.28,0,1.72,0.9
2dpf,47.75,0.77,1.59,2.45,13.5,21.84,53.52,0,12.94,12.22
3dpf,16.9,2.5,0.3,0,0.38,8.99,0,0,2.9,2.07
5dpf,24.45,0.6,10.27,7.62,3.77,69.87,4.04,1.43,17.89,51.92
10dpf,21.41,0.39,1.16,2.52,0.39,18.47,0.51,0,5.55,1.35
