stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.64,0,0,0,0,0,0,0
2dpf,41.84,0,0,9.62,0,0,0,0
3dpf,6.59,0,0,5.43,3.18,0.44,0,2.06
5dpf,7.3,0,1.71,2.35,1.22,0.67,0.37,3.75
10dpf,3.49,0.59,12.63,3.23,0.9,0,0,1.52
