stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,8.43,0,0
2dpf,0.87,0,0,1.3,50.68,0,1.07
3dpf,10.23,0,0,1.08,0.34,0,0
5dpf,0.55,0.41,1.49,3.65,31.16,0,0
10dpf,11.64,0,0,1.75,39.93,1.93,0
