stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.53,1.17,0,0,41.59
3dpf,10.56,0.86,1.13,0,0,7.85
5dpf,1.48,0.55,2.75,1.03,0.72,39.91
10dpf,7.73,1.47,3.84,0,0,13.48
