stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.68,0,2.31,0.54,0.67,0.6,0,0.48
3dpf,74.32,1.91,0.33,0,3.55,0,0,0.35
5dpf,3.76,4.33,4.82,0,2.89,0.85,2.34,1.89
10dpf,158.35,8.97,0.55,2.06,1.7,0,0,0
