stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,0,2.27
16hpf,0,0,0,0,1.81,0,0,0,0,0
24hpf,4.07,0,0,0,0,0,0,0,1.83,0
2dpf,57.83,0,2.07,4.78,25.64,41.17,10.59,0,19.04,15.44
3dpf,93.2,0.74,0.69,1.58,3.22,35.53,1.33,0,3.86,6.28
5dpf,18.82,1.03,7.28,4.59,1.28,49.01,4.89,1.56,10.24,18.62
10dpf,39.34,0,4.36,1.05,0,13.66,0,0,3.74,1.25
