stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.81,1.6,2.5,0,0,0.67,0
3dpf,232.13,0,0,1.33,0,0,0.42
5dpf,7.66,0.31,0,5.72,0,0.87,2.83
10dpf,291.03,2.01,0,4.99,0.83,4.47,1.54
