stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,462.66,10.47,0,0,85.08,8.39,0,20.02,171.61,152.63
12hpf,1327.9,68.28,46.71,58.73,364.19,64.12,0,82.89,414.96,626.92
14hpf,461.16,5.31,19.1,79.21,91.88,48.89,7.07,17.75,223.25,523.14
16hpf,501.61,38.79,26.11,36.48,176.24,76.39,25.5,25.89,378.63,461.81
19hpf,1486.32,8.55,18.5,63.43,148.56,54.51,34.28,16.8,122.4,935.6
24hpf,516.94,7.02,39.97,28.72,111.65,53.07,35.85,4.43,146.65,269.72
2dpf,1449.18,38.14,155.51,195.11,460.12,824.59,232.22,15.07,350.17,714.77
3dpf,2323.26,169.3,61.66,85.51,57.6,638.82,23.91,0,63.02,323.76
5dpf,602.11,135.55,211.3,256.12,94,900.73,108.92,18.49,378.73,1106.95
10dpf,1179.53,173.01,160.57,137.25,40.9,365.96,36.25,1.73,162.52,245.65
