stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.66,0.7,0.71,0,0
3dpf,0.52,36.71,0,0,0.65,0,0
5dpf,1.03,6.09,0.35,0,1.91,1.13,1.3
10dpf,0.54,17.67,0,0,0.47,0,5.37
