stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.07,0,34.07
3dpf,0.39,0,0,0,7.13,0.77,5.77
5dpf,2.06,1.12,0.33,0.88,17.82,1.15,46.43
10dpf,0.59,0,0,0,4.74,0.69,0
