stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,436.29,10.43,9.12,0,109.13,0,0,0,63.19,0
12hpf,2144.25,24.62,2.29,16.05,206.21,53.56,2.08,35.04,489.58,165.06
14hpf,1063.18,4.33,23.84,2.82,75.24,32.1,16.29,0,40.18,50.31
16hpf,1127.13,23.01,72.77,15.14,164.45,111.7,22.82,22.9,103.99,124.2
19hpf,1892.97,5.98,22.1,9.76,73.07,78.82,5.46,3.14,43.13,104.03
24hpf,1101.34,3.12,202.37,25.76,139.64,107.6,13.54,4.29,55.39,54.89
2dpf,434.47,13.63,22.29,46.09,150.61,228.07,48.35,2.12,75.19,67.35
3dpf,435.67,12.6,7.88,6.51,7.02,127.61,9.43,0,13.11,11.92
5dpf,142.52,7.95,61.27,32.53,22.06,350.9,27.57,11.77,56.35,98.3
10dpf,107.09,1.78,17.93,11.47,1.73,38.65,2.9,0,13.2,4.36
