stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.92,0,0
16hpf,3.78,0,0,0,0,0,0,0,0
24hpf,1.86,0,0,0,0,0,0,0,0
2dpf,18.97,0,0,1.88,1.98,4.65,2.84,1.57,0.8
3dpf,39.25,0,0.3,0,0.53,1.93,0,0.57,2.55
5dpf,4.51,0.31,0,0,0,0.77,0.45,1.53,0.37
10dpf,5.37,0,0,0,0,2.43,0,0,0
