stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.68,0,0.5,5.79
3dpf,4.58,0,0,2.8,0,0,0.29
5dpf,0.55,3.56,0.37,0.65,0.35,0,1.19
10dpf,0.86,14.16,0.4,1.5,0,0,5.38
