stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.56,0,0,0,0,0,0,1.21
3dpf,30.81,0.97,0,0,0.84,0.29,0.48,0.91
5dpf,0.39,0,0.44,2,2.97,0,0.43,2.52
10dpf,19.21,2.55,0,0,0.4,0,0,0
