stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.69,0,0,0,0,0,0,0,10.05,0
12hpf,5.7,0,0,0,0,0,0,0,0,0
14hpf,9.72,0,0,0,0,0,0,0,0,0
16hpf,12.15,0,0,0,1.68,5.76,0,0,5.36,0
19hpf,17.06,0,0,1.6,0,0,2.45,0,0,4.94
24hpf,41.13,0,1.77,0.9,8.18,3.34,0.9,0.9,5.76,4.91
2dpf,321.05,1.54,29,43.65,133.14,215.71,32.43,2.29,63.35,107.53
3dpf,679.81,2.64,11.23,21.32,36.01,318.29,8.94,0,23.23,47.88
5dpf,119.7,13.02,39.1,78.25,31.95,412.83,34.18,12.83,54.85,191.65
10dpf,831.14,28.04,41.67,48.75,25.75,450.98,23.55,0.59,64.77,74.58
