stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.67,0,0.8,0,0,0
3dpf,5.28,1.04,0.49,4.59,0.36,0.33,0
5dpf,1.33,0,0,3.02,0.97,0.59,0.29
10dpf,0,0,0,0.5,0,1.46,0
