stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,13.57
16hpf,0,0,0,6.69,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,7.57
24hpf,0,0,0,0,0,0,0,0,0.85
2dpf,5.53,0,0,0,1.09,1.25,0.57,0,146.69
3dpf,1.21,1.2,0.3,0,0,1.08,0,0,35.03
5dpf,8.13,0.38,0.31,0.32,0.86,7.72,0,1.51,374.24
10dpf,4.92,0,0,0,0,2.01,0,0,127.89
