stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,17.35,11.91
16hpf,0,0,0,2.32,0
24hpf,0,0,0.92,0,0
2dpf,0.62,0,0,0,0
3dpf,4.02,0,0,0,0
10dpf,1.31,0.39,0,0,0
