stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.16,0,8.74,0,13.9,0,0,0,0,8.41
12hpf,5.91,0,4.2,0,2.63,0,0,4.98,11.58,25.82
14hpf,23.84,0,3.57,0,4.7,4.88,0,0,0,18.83
16hpf,19.79,0,2.26,5.52,9.87,8.61,0,1.7,9.11,21.61
19hpf,22.56,0,0,4.88,4.32,0,0,0,0,3.55
24hpf,13.83,0.84,2.58,2.08,4.77,2.56,0.86,0,11.4,7.8
2dpf,207,3.7,25.79,26.83,69.93,128.44,28.7,7.15,50.13,74.4
3dpf,883.86,14.17,39.48,22.16,32.1,333.65,15.26,0,25.89,44.96
5dpf,127.78,20.51,58.09,72,26.55,380.75,36.48,24.34,56.45,203.97
10dpf,825.08,43.74,156.84,67.21,32.57,384.03,28.79,2,61.4,67.73
