stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.48,7.95,1.89,8.67,10.76,5.79,1.1,6.52
3dpf,22.91,0,0,0,5.59,0,0.34,0.89
5dpf,3.46,2.39,2.3,1.52,14.61,0.95,3.64,4.95
10dpf,11.16,2.12,1.45,0,11.67,1.35,1.38,0
