stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,38.32,3.09,1.58,8.73,26.08,0.61,0.57,7.55,5.46
3dpf,9.13,0,0,0.45,4.81,0,0,0.74,0.3
5dpf,4.23,0,0.32,0.29,5.77,0.82,0.32,0.52,3.62
10dpf,4.22,0,0,0.6,6.57,0,0,0.41,0
