stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.8,0,28.46,0,17.93,0,0,11.6,48.51,36.46
12hpf,28.87,23.83,57.35,11.78,31.77,9.99,0,37.64,107.26,20.64
14hpf,26.9,15,45.33,33.93,16.37,7.69,0,10.22,55.49,36.49
16hpf,33.7,10.07,22.32,32,38,11.87,3.94,1.88,161.54,50.67
19hpf,60.06,0,7.98,15.95,31.99,0,0,0,16.15,22.15
24hpf,52.76,5.45,11.56,16.49,15.15,10.14,7.36,0,49.44,16.79
2dpf,330.85,7.32,23.72,63.75,159.06,299.96,42.4,5.19,101.61,109.06
3dpf,639.3,12.52,9.37,18.46,25.43,327.42,5.82,0,20.9,53.11
5dpf,107.14,16.71,46.59,55.66,36.49,407.81,34.89,14.67,51.74,184.28
10dpf,295.36,17.5,38.31,41.23,18.27,317.72,22.34,0,29.98,50.83
