stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2960.01,68.63,21.07,0,492.9,63,0,61.61,1348.36,750.27
12hpf,2899.04,84.71,17.09,75.97,666.65,130.84,5.74,60.19,1342.46,733.84
14hpf,1565.14,21.95,86.44,46.69,268.08,109.09,28.84,26.63,600.06,454.24
16hpf,1048.06,68.03,73.09,48.72,307.93,154.78,36.8,27.68,452.32,354.85
19hpf,3042.36,21.98,39.21,42.78,252.61,108.03,37.3,9.06,161.93,305.36
24hpf,1521.77,21.71,90.15,42.86,279.07,138.76,29.19,2.09,147.55,112.57
2dpf,1302.58,35.59,115.35,208.09,573.96,871.98,139.32,15.6,310.75,548.23
3dpf,3341.4,45.56,64.22,87.77,133.07,1349.13,44.27,0,116.51,351.43
5dpf,758.29,105.25,311.67,487.48,204.63,2426.58,187.76,67.17,419.91,1566.38
10dpf,4137.88,179.46,391.68,344.21,170.97,2600.16,145.04,7.03,361.82,652.37
