stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.24,1.29,0,2.61
3dpf,6.13,4.42,0.64,0
5dpf,0.9,0.56,0,1.13
10dpf,0.38,0.41,0,0
