stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.04,2.4,0,4.45,1.8,0,0.79,2.93
3dpf,2.52,1.96,0.3,0.3,2.52,0.33,0,0
5dpf,2.63,11.6,0.75,0.66,7.45,4.2,0,3.89
10dpf,5.74,6.16,0,0,4.7,0.67,0.6,1.04
