stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,7.83
24hpf,0,0.81,0,0,0,0,0
2dpf,2.46,0,0,1.87,0.53,0.62,6.35
3dpf,10.48,0.99,0.53,0,0.36,0,4.2
5dpf,12.31,5.76,4.21,0,2.67,0.94,13.2
10dpf,18.56,7.92,0.5,0,1.44,0,4.84
