stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
3dpf,6.36,0,0,0,2.77,0,0,0,0
5dpf,1.4,0.94,1.04,0.65,7.72,0.38,0.5,0.75,1.36
10dpf,3.49,0,0,0,0.66,0,0,0,0
