stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.52,0,0,0,0.72,0.67,0,1.43,10.04
3dpf,8.15,0,0,0.68,0,2.42,0,0,3.04
5dpf,1.77,0,0,0,0.34,1.44,0.39,0.52,6.63
10dpf,7.57,1.18,0.63,0,0.88,1.11,0,0,0.68
