stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.82,0
2dpf,4.72,0.84,0.51,1.6,5.05,0,1.42,0.52
3dpf,18.64,0,0,0,5.2,0,0,0
5dpf,3.38,2,0.58,0.89,15.77,0.34,2.32,9.01
10dpf,9.22,1.86,0.8,3.1,9.06,0,1.44,2.11
