stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,0,1.91,0,0,0,0,0
19hpf,1.69,0,1.83,0,0,0,0,0
24hpf,0,0,8.31,0,0,0,0,0
2dpf,13.9,0,28.02,1.26,11.76,4.42,8.5,0.51
3dpf,18.28,0,15.8,0.85,6.3,2.61,22.41,0.42
5dpf,26.07,0,64.4,4.96,6.14,6.76,55.63,5.4
10dpf,34.26,0.61,39.81,8.01,0,2.12,25.95,1.64
