stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.97,0,0,0.77
3dpf,1.41,0,0,0.43,0,0
5dpf,1.76,1,0,1.86,0,0
10dpf,0.72,0,0,1.38,0.38,0.48
