stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.67,0,0,0
2dpf,8.35,0,2.04,1.13,7.51,2.21,1.53,2.04
3dpf,2.05,0,0.5,0.29,3.77,0.29,0,20.81
5dpf,2,0,2.32,0.29,5.25,1.39,0.61,156.21
10dpf,5.83,0.63,0.81,0,0.77,0,0,35.3
