stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.33,0,2.81,2.35,0.49,3.41
3dpf,4.38,0,0,2.24,0,0
5dpf,1.26,1.37,0.51,5.85,0,0
10dpf,0,0,0,4.9,0,0
