stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.18,0,0,0,0,0.81,0.97,1.63
3dpf,3.07,0.32,0,0,0.38,1.15,0,0
5dpf,2.59,0.31,3.23,0.55,0,2.13,0.52,3.47
10dpf,4.24,0,12.49,0.72,0,0.59,0.93,2.16
