stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.4
24hpf,1.72,0,0,0.84,0,0,0,0
2dpf,69.94,2.58,0.85,9.55,25.09,1.66,2.88,7.96
3dpf,186.72,0,0,0.31,5.43,0,0,1.26
5dpf,3.1,0.41,0.53,1.71,9.2,1.86,1.89,5.21
10dpf,49.33,1.23,0,0,2.74,0,0,0
