stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2,0
24hpf,0,0,0,0,0,0,0,3.6,0
2dpf,7.58,1.54,0,12.23,47.97,0,0.99,9.91,11.59
3dpf,59.94,0,1.57,0.31,35.32,0,0,1.18,1.17
5dpf,3.52,1.6,6.39,5.86,63.02,2.28,0.49,3.58,13.91
10dpf,26.4,1.4,0.39,0.55,23.65,10.53,0,3.87,3.77
