stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,3.74,0,0,0,0,0,0
2dpf,0.66,27.91,0,0.87,0,0.89,0.98,0
3dpf,1.17,8.45,0,0,0,0.43,0,0
5dpf,1.44,69.63,0.44,0,7.31,1.02,0.57,3.52
10dpf,5.43,61.91,0,0,2.8,0.89,0,0
