stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.35
2dpf,17.76,0.9,0.48,1.91,2.6,2.49,0,103.53
3dpf,12.12,0.71,0,0.36,0,0,0,13.09
5dpf,21.45,4.73,1.67,1.57,1.09,1.21,1.57,77.06
10dpf,31.42,8.62,6.38,5.28,0.62,1.84,0.88,76.46
