stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.59,1.3,0,0,1.36
3dpf,0.93,0,0,0,0,5.47,0,0,0.44
5dpf,0,0,0.92,0.64,0,2.61,0.53,0.52,1.8
10dpf,4.59,3.09,0.55,2.53,0,4.1,0,0,0
