stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,0,9.42
19hpf,0,0,0,0,0,0,1.87
2dpf,0.74,0,0,0,0,0,8.55
3dpf,2.43,0,0,0,0.34,1.82,4.66
5dpf,1.37,0,0.51,0,0,0.79,3.12
10dpf,4.75,0.89,0,1.01,0.53,2.04,9.57
