stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.85,4.24,0,0,0,0,0,0
2dpf,3.61,14.18,0,0,0,0,0,0.83
3dpf,0.83,4.83,0,0,2.26,0,0,0
5dpf,1.13,48.46,2.45,0.55,4.67,1.33,0.36,1.68
10dpf,2.26,54.87,1.15,0.86,2.34,0.41,0,0
