stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.88,0,0.94,6.36,56.64,0,0
3dpf,171.19,0,0,1.85,41.86,0,0
5dpf,0.5,0.54,0,2.91,30.53,0.5,0.51
10dpf,6.24,0.67,0.41,0,27.53,0.82,0
