stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.05,0
19hpf,1.75,0,0,0,0,0,0,0
24hpf,0.83,0,0,0,0,0,0,0
2dpf,23.32,0.9,1.69,0.91,4.65,2.52,2.66,5.46
3dpf,12.47,0,0,0.47,0,0.82,0.29,0.29
5dpf,3.13,1.25,0.43,0,1.24,4.33,2.72,3.33
10dpf,3.26,0,0,0,0,0,0,0
