stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.68,0,0,1.27,0.98,1.64
3dpf,0,0,0,1.72,3.44,0,0,0
5dpf,1.65,0.61,1.08,0,3.54,0,0,2.05
10dpf,4.69,0,0.6,0,4.34,0,0.84,0
