stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,243.31,8.56,0,0,107.55,0,0,0,251.99,22.51
12hpf,372.92,11.19,0,22.29,105.37,40.7,0,27.04,270.23,85.95
14hpf,64.22,0,0,23.7,20.6,12.36,0,0,20.25,24.86
16hpf,55.97,3.51,1.91,41.23,30.01,27.39,8.62,7.2,96.62,19.35
19hpf,19.01,0,0,17.89,6.86,8.82,0,0,7.04,3.56
24hpf,14.14,0,0,1.07,13.08,4.38,0.87,0,11.94,4.9
2dpf,163.31,1.55,4.15,9.62,83.7,195.12,14.2,1.44,44.58,22.85
3dpf,406.54,0.95,1.33,33.83,19.75,415.54,6.26,0,13.08,8.68
5dpf,101.37,5.14,4.36,71.25,29.92,609.27,13.94,10.82,37.14,58.91
10dpf,141.9,6.42,2.19,46.41,15.5,304.37,4.85,0,18.87,7.64
