stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.82
2dpf,2.47,0,0,0.65,0.71,0
3dpf,2.14,0,1.09,3.51,0,0
5dpf,0.38,0,0,0.56,1.08,0.5
10dpf,1.73,0.4,0,3.6,0,0
