stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,183.93,10.43,15.2,0,33.93,16.27,0,0,93.14,37.05
12hpf,139.92,16.55,7.09,4.12,76.68,15.59,0,0,81.84,59.2
14hpf,128.02,5.18,26.84,15.19,28.25,14.78,0,2.31,52.06,27.13
16hpf,206.15,6.77,5.37,12.65,55.07,20.46,11.37,2.06,89.36,59.49
19hpf,311.05,1.64,0,2.46,18.47,11.12,3.55,0,18.28,27.93
24hpf,327.38,4.49,3.19,4.6,57.53,32.32,4.64,0.89,32.88,24.95
2dpf,426.99,13.7,16.64,43.78,181.22,297.62,32.31,1.52,104.18,90.04
3dpf,1229.19,11.31,9.02,19.22,19.71,341.88,12.42,0,26.37,26.31
5dpf,182.75,14.45,43.5,62.36,33.21,513.83,41.76,9.65,83.45,158.52
10dpf,1181.29,19.66,64.23,68.93,41.59,566.53,33.52,1.34,77.25,77
