stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,8.44
19hpf,0,0,0,0,0,0,9.13
24hpf,0,0,0,0,0,0,0.88
2dpf,1.66,0,0,0.63,0.49,0,72.88
3dpf,4.17,0,0,0,0,0,17.7
5dpf,0.93,0,0.37,0,2.55,0.4,68.45
10dpf,4.24,0.68,0,0,1.46,0,19.07
