stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0,0,0
2dpf,13.02,0,3.65,0,5.72,2.38,0,1.32,0.65
3dpf,151.17,0.74,1.05,0.33,6.94,0,0,0.3,0
5dpf,2.88,0,1.86,1.23,11.35,0,0.72,1.64,0.29
10dpf,64.14,0,1.41,2.14,4.75,0,0,0,0
