stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,2.64,2.66,0,0,0,0,0
16hpf,0,0,0,5.63,10.17,0,0,0,0,0
19hpf,0,0,0,0,53.25,0,0,0,0,0
24hpf,1.03,0,0,3.84,54.19,0,0,0,0.87,0
2dpf,116.05,0,6.11,19.12,131.92,59.03,4.06,0,6.75,29.36
3dpf,917.83,4.71,5.53,10.28,60.1,1037.11,2.8,0,6.79,18.68
5dpf,41.64,4.73,49.64,21.53,34.84,374.15,7.23,2.89,101.69,104.89
10dpf,579.5,10.08,2.69,14.77,32.29,256.72,6.8,0,39.07,11.58
