stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.83,1.88,0,0,6.86,1.83,3.58
3dpf,2.97,0,0.31,0.31,3.03,0,0
5dpf,0.49,0.92,0.29,0,1.54,0.3,1.9
10dpf,1.18,0,1.47,0,1.29,0,0
