stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,1.11,0.66,0,2.56,0
3dpf,1.22,0,0,0.81,0,0.34,0.36
5dpf,0.64,0.3,0,2.14,1.39,5.73,0
10dpf,2.38,0,0.38,0,0,36.07,0
