stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.74,0,0.83,0.64,2.73,0
3dpf,1.35,0,0,0,0,0
5dpf,0,1.12,0,0,0,1.29
10dpf,1.02,0,0,0,0,0
