stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.93,0,1.54,3.25,2.27,2.11,0,0,2.36
3dpf,4.46,0.37,0.38,0,0,1.45,0,1.29,0.8
5dpf,1.92,0,0.89,0.56,0,6.31,1.07,1.56,6.68
10dpf,6.49,0.59,1.24,0.52,1.1,3.14,0,0,3.15
