stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.99,0,1.66,0,0.72,2.34,0.53,2.96
3dpf,14.84,0,0,0,1.76,0,0,0.75
5dpf,2.1,0.31,0,0.71,0.49,1.73,1.34,2.04
10dpf,3.13,0,0,0,0,0,0,0
