stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,4.97,0,0,0,0,0,0,0,0
19hpf,5.33,0,0,0,0,0,0,0,1.54
24hpf,8.88,0,0,0,0,0,0,0,5.32
2dpf,1.59,0,2.72,1.18,9.59,0,0,3.44,18.2
3dpf,10.11,0.29,0.84,2.03,4.4,0,0,0,1.16
5dpf,5.64,1.52,3.2,0,11.24,1.83,1.01,2.58,12.29
10dpf,21.92,1.29,3.33,1.47,9.46,2.98,0,0.97,10.71
