stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.14,0,0,0
3dpf,2.27,0,0,0.59,1.29,0,0,0
5dpf,78.55,0.44,5.11,0,8.64,0.3,0.85,1.04
10dpf,4.54,0,1.9,0,1.17,0,0,0
